temperature,humidity,gas,time_hours,usage
30.638,49.644,85.024,13.35,0.21406
30.96,49.002,76.805,13.37,0.19867
31.602,48.032,83.382,13.39,0.2041
30.8,47.562,74.356,13.41,0.20166
30.97,47.591,73.9,13.43,0.23753
30.09,46.925,78.999,13.45,0.20458
29.161,47.52,76.962,13.47,0.1897
29.982,48.257,70.463,13.49,0.19892
29.114,49.001,70.0,13.51,0.23054
28.37,49.563,70.0,13.53,0.22681
29.258,50.183,70.0,13.55,0.21302
29.698,49.407,70.0,13.57,0.20519
29.215,50.082,70.0,13.59,0.20213
28.89,49.452,72.544,13.61,0.23182
28.329,49.592,70.0,13.63,0.2138
27.564,48.572,85.546,13.65,0.22948
27.154,49.523,87.865,13.67,0.21503
27.734,50.51,72.079,13.69,0.21741
28.143,50.363,71.417,13.71,0.17418
28.584,49.784,74.205,13.73,0.21171
29.697,49.953,70.0,13.75,0.2035
28.63,49.799,70.0,13.77,0.19576
28.395,49.888,83.155,13.79,0.22787
27.909,50.823,78.348,13.81,0.19398
26.84,49.745,71.786,13.83,0.20491
27.191,49.457,70.0,13.85,0.2234
27.535,48.361,70.0,13.87,0.20589
26.352,48.536,83.993,13.89,0.18456
26.924,48.274,89.271,13.91,0.18744
26.572,49.129,81.622,13.93,0.1959
27.146,48.277,80.122,13.95,0.23226
27.433,49.211,87.98,13.97,0.24046
28.526,49.209,101.049,13.99,0.2062
28.506,49.799,112.896,14.01,0.21968
28.716,50.814,128.334,14.03,0.25673
28.507,51.242,112.021,14.05,0.20999
28.694,51.22,108.191,14.07,0.24398
28.568,51.539,96.849,14.09,0.20762
28.124,50.587,81.326,14.11,0.19448
27.605,50.23,81.841,14.13,0.21641
28.723,50.231,80.231,14.15,0.21873
28.886,49.554,91.389,14.17,0.22311
28.378,48.539,94.663,14.19,0.22893
28.512,47.735,111.898,14.21,0.2202
27.788,48.511,105.227,14.23,0.24863
27.206,49.179,107.824,14.25,0.23946
26.52,48.3,106.28,14.27,0.23675
25.894,49.033,102.844,14.29,0.2193
24.918,48.508,109.095,14.31,0.24321
24.1,48.002,102.722,14.33,0.18867
24.433,47.006,109.761,14.35,0.21678
24.327,46.765,108.753,14.37,0.19335
24.005,45.694,94.291,14.39,0.21836
24.638,45.05,99.55,14.41,0.18918
25.812,45.715,111.451,14.43,0.21657
25.847,44.974,100.703,14.45,0.19509
24.964,45.665,87.187,14.47,0.20263
24.161,45.752,76.512,14.49,0.20703
24.893,45.244,91.148,14.51,0.21996
25.19,44.767,90.598,14.53,0.20499
25.52,43.867,88.761,14.55,0.215
24.838,43.341,85.25,14.57,0.18188
26.077,42.528,76.347,14.59,0.20884
26.241,43.317,84.27,14.61,0.21717
25.28,43.844,83.464,14.63,0.21007
25.576,43.544,93.636,14.65,0.20542
24.979,44.513,101.866,14.67,0.18082
25.294,43.655,104.074,14.69,0.21259
24.855,44.185,102.409,14.71,0.20639
24.237,43.447,87.436,14.73,0.20143
24.365,43.276,76.653,14.75,0.18534
24.025,43.861,74.144,14.77,0.2105
23.96,43.253,92.102,14.79,0.16845
24.688,42.549,82.106,14.81,0.21132
23.705,41.976,91.714,14.83,0.20988
24.799,41.075,102.063,14.85,0.23026
23.847,40.64,112.226,14.87,0.21025
24.032,39.711,107.365,14.89,0.21129
24.918,38.65,107.238,14.91,0.24221
24.199,37.707,107.07,14.93,0.21233
25.187,37.322,102.874,14.95,0.21448
26.19,37.032,93.707,14.97,0.2063
25.194,37.989,79.654,14.99,0.20213
24.686,37.43,96.609,15.01,0.23383
25.75,37.153,105.954,15.03,0.22381
24.917,36.161,99.935,15.05,0.20632
26.14,35.016,93.351,15.07,0.23211
26.822,35.222,87.657,15.09,0.18905
27.688,34.542,85.839,15.11,0.20887
28.369,33.916,89.27,15.13,0.19955
28.0,34.416,105.156,15.15,0.24424
29.336,33.513,93.439,15.17,0.21992
29.785,34.456,93.332,15.19,0.22015
29.027,33.444,111.814,15.21,0.2604
28.6,33.499,114.284,15.23,0.20997
29.03,32.681,107.54,15.25,0.20967
30.11,33.122,105.816,15.27,0.21892
30.529,32.385,109.381,15.29,0.23271
31.333,32.084,107.667,15.31,0.24927
31.045,32.329,118.908,15.33,0.24489
30.95,31.282,112.213,15.35,0.25335
30.445,30.621,125.112,15.37,0.26453
31.443,30.009,130.388,15.39,0.29228
31.378,30.75,138.887,15.41,0.2959
31.389,29.563,140.273,15.43,0.27943
31.422,30.162,144.66,15.45,0.29035
32.331,30.244,141.875,15.47,0.29172
33.313,29.518,150.433,15.49,0.31929
34.279,28.99,137.926,15.51,0.28831
33.466,28.682,150.125,15.53,0.27201
33.551,27.909,158.599,15.55,0.31844
32.966,26.98,159.629,15.57,0.2974
33.491,25.774,176.043,15.59,0.31957
33.555,25.933,178.788,15.61,0.29651
32.817,25.523,191.498,15.63,0.31747
32.63,25.372,187.191,15.65,0.32599
32.148,24.67,191.344,15.67,0.30238
32.491,25.529,196.357,15.69,0.31657
33.266,26.141,208.312,15.71,0.35495
32.972,26.358,216.039,15.73,0.34465
34.128,25.815,219.264,15.75,0.34836
34.291,25.253,222.502,15.77,0.36712
33.659,24.357,231.801,15.79,0.37505
32.728,24.309,219.539,15.81,0.33549
32.128,23.564,215.515,15.83,0.33
31.379,24.322,202.398,15.85,0.29822
32.275,25.192,210.488,15.87,0.3078
31.979,25.424,225.202,15.89,0.35982
32.686,25.165,226.034,15.91,0.32205
32.341,25.205,222.675,15.93,0.36709
32.656,24.792,209.013,15.95,0.34016
31.707,25.09,217.228,15.97,0.31025
32.886,24.122,204.318,15.99,0.30087
33.875,24.696,201.359,16.01,0.33363
35.116,25.435,220.078,16.03,0.37174
34.23,25.564,234.487,16.05,0.33339
33.907,24.777,233.887,16.07,0.32807
34.526,24.269,240.337,16.09,0.34234
35.602,24.663,228.387,16.11,0.36635
36.424,24.8,219.624,16.13,0.37127
36.88,25.333,210.532,16.15,0.372
35.991,24.755,216.646,16.17,0.37363
36.345,24.009,232.27,16.19,0.36302
36.409,23.194,246.982,16.21,0.38833
36.455,23.621,234.533,16.23,0.35788
36.924,24.026,248.191,16.25,0.38686
36.63,24.988,258.798,16.27,0.40841
37.134,23.878,257.181,16.29,0.37866
36.275,24.682,262.943,16.31,0.42016
35.609,25.329,273.783,16.33,0.39692
36.924,25.382,269.096,16.35,0.39906
36.652,25.513,286.419,16.37,0.42639
37.957,26.17,278.153,16.39,0.43578
39.076,25.904,276.217,16.41,0.40669
39.894,25.229,273.927,16.43,0.41702
39.626,24.614,268.256,16.45,0.41825
40.949,24.197,266.68,16.47,0.39187
40.331,23.461,256.255,16.49,0.37894
40.718,23.332,241.416,16.51,0.419
41.952,23.066,253.012,16.53,0.39623
41.926,22.889,238.38,16.55,0.41492
42.222,21.703,255.06,16.57,0.41839
42.015,22.0,242.642,16.59,0.38345
41.19,22.97,255.861,16.61,0.38633
41.902,23.048,266.92,16.63,0.44162
41.395,22.014,271.49,16.65,0.44284
40.788,21.121,277.28,16.67,0.42944
40.353,20.137,266.275,16.69,0.4327
39.789,20.0,275.592,16.71,0.39688
40.625,20.02,262.519,16.73,0.44123
41.659,20.697,265.895,16.75,0.45024
40.576,20.0,263.909,16.77,0.41566
40.161,20.0,276.77,16.79,0.43328
39.922,20.854,266.738,16.81,0.40518
39.413,21.677,274.171,16.83,0.41088
39.28,22.311,259.986,16.85,0.38954
38.926,21.747,244.914,16.87,0.38166
39.82,22.391,234.072,16.89,0.3656
39.677,21.3,248.792,16.91,0.42688
39.862,22.001,252.823,16.93,0.39458
39.847,21.68,269.77,16.95,0.4274
40.474,21.246,259.153,16.97,0.40204
39.398,21.939,262.747,16.99,0.43549
39.637,21.784,269.905,17.01,0.39509
39.341,22.774,281.626,17.03,0.42821
39.647,22.695,265.978,17.05,0.40637
39.972,22.99,276.458,17.07,0.43968
39.945,23.974,287.119,17.09,0.45277
39.115,23.37,290.313,17.11,0.4063
39.654,22.369,289.922,17.13,0.40743
38.852,23.278,303.11,17.15,0.41648
39.292,22.514,315.155,17.17,0.42486
39.489,23.006,315.802,17.19,0.44924
39.091,22.001,306.937,17.21,0.44388
38.477,21.927,300.83,17.23,0.44596
39.297,22.998,285.165,17.25,0.39729
39.847,22.581,274.203,17.27,0.42577
39.527,23.647,282.327,17.29,0.45265
39.514,23.702,276.458,17.31,0.43899
39.978,23.452,269.308,17.33,0.38721
41.037,23.427,255.604,17.35,0.3847
42.05,23.167,258.79,17.37,0.44201
42.42,23.196,274.173,17.39,0.46171
41.338,23.482,258.177,17.41,0.40164
41.26,24.496,272.503,17.43,0.44889
41.235,24.624,264.793,17.45,0.40803
40.857,25.19,259.34,17.47,0.4322
41.323,24.8,259.546,17.49,0.40422
41.931,24.072,256.655,17.51,0.43218
42.151,23.978,239.354,17.53,0.41226
41.021,23.395,230.154,17.55,0.37849
42.133,23.825,228.345,17.57,0.38017
42.448,24.32,231.315,17.59,0.39108
42.504,23.86,247.044,17.61,0.42032
43.434,23.306,254.796,17.63,0.43525
44.263,22.911,263.918,17.65,0.42606
44.523,23.456,251.171,17.67,0.45049
44.455,22.703,244.281,17.69,0.41526
43.88,23.055,256.948,17.71,0.41209
44.702,23.53,264.503,17.73,0.4541
44.826,24.122,277.414,17.75,0.43791
45.355,24.282,284.025,17.77,0.44145
44.868,24.566,266.322,17.79,0.43931
45.369,24.651,250.826,17.81,0.44997
46.17,25.093,245.997,17.83,0.41539
47.033,24.833,255.715,17.85,0.44308
47.876,25.177,252.278,17.87,0.4542
47.881,24.709,241.691,17.89,0.44305
48.907,25.156,245.5,17.91,0.4472
48.369,25.387,256.267,17.93,0.46889
48.916,25.049,263.597,17.95,0.45993
49.257,24.549,276.652,17.97,0.48389
49.905,25.578,264.371,17.99,0.47177
49.849,26.369,264.232,18.01,0.45925
50.694,26.967,277.485,18.03,0.46953
50.281,28.088,285.174,18.05,0.49948
49.417,28.976,278.003,18.07,0.48847
49.952,29.795,262.965,18.09,0.45594
49.848,30.378,251.596,18.11,0.43974
50.714,30.802,259.26,18.13,0.43657
49.876,30.633,266.403,18.15,0.46036
48.947,30.573,266.567,18.17,0.48087
48.852,31.688,260.234,18.19,0.43366
48.864,32.16,252.105,18.21,0.46329
49.793,31.415,248.139,18.23,0.48181
48.959,31.607,233.331,18.25,0.4101
48.96,31.703,248.036,18.27,0.43187
48.012,31.85,236.374,18.29,0.41713
47.611,32.281,226.634,18.31,0.43328
47.258,31.457,238.049,18.33,0.41443
48.191,30.731,237.953,18.35,0.40867
47.058,31.175,234.426,18.37,0.41227
46.728,31.88,226.002,18.39,0.43519
47.075,32.702,221.92,18.41,0.41166
47.484,32.106,203.314,18.43,0.38206
46.223,31.758,186.063,18.45,0.40872
44.91,31.601,187.444,18.47,0.3651
43.874,30.836,182.11,18.49,0.3967
44.399,30.675,173.192,18.51,0.35093
44.564,30.007,158.014,18.53,0.34708
44.408,30.224,164.721,18.55,0.38005
43.049,31.18,176.787,18.57,0.39253
43.869,30.559,180.92,18.59,0.37303
44.826,31.482,169.556,18.61,0.34554
44.796,31.418,152.795,18.63,0.32436
43.592,30.762,141.505,18.65,0.33757
44.351,30.021,141.977,18.67,0.34779
44.107,29.615,151.796,18.69,0.34038
42.766,29.924,134.409,18.71,0.32738
42.88,29.529,136.201,18.73,0.32475
42.705,28.866,141.94,18.75,0.3438
41.757,28.883,143.262,18.77,0.35859
41.211,28.433,147.663,18.79,0.34753
40.57,28.817,143.648,18.81,0.31932
39.862,27.937,156.597,18.83,0.31619
39.725,28.069,154.26,18.85,0.30492
39.434,27.49,149.612,18.87,0.3498
40.389,26.955,148.267,18.89,0.33315
39.707,26.603,135.761,18.91,0.29873
39.483,26.924,133.429,18.93,0.28275
40.143,27.948,126.452,18.95,0.32924
38.891,28.525,135.453,18.97,0.32384
38.737,29.635,137.366,18.99,0.31471
39.153,29.128,126.116,19.01,0.33404
39.351,30.026,115.053,19.03,0.27841
39.821,31.009,124.856,19.05,0.29457
39.203,31.524,131.055,19.07,0.31899
37.892,31.367,137.76,19.09,0.28123
37.929,30.867,136.825,19.11,0.27773
38.104,31.722,120.133,19.13,0.27183
37.99,32.872,125.066,19.15,0.30599
36.722,33.279,123.704,19.17,0.31616
36.699,33.024,114.863,19.19,0.30561
35.922,33.746,105.324,19.21,0.24237
35.507,34.821,88.488,19.23,0.25142
35.912,35.534,81.416,19.25,0.26028
35.336,35.517,70.0,19.27,0.25151
34.512,36.543,70.0,19.29,0.23052
33.815,36.246,70.0,19.31,0.24715
34.296,35.994,70.0,19.33,0.2534
33.843,35.053,70.0,19.35,0.24461
34.003,35.131,70.0,19.37,0.21186
34.322,35.944,70.667,19.39,0.25098
34.483,36.957,70.134,19.41,0.21721
34.41,37.08,75.14,19.43,0.22688
33.781,36.968,84.313,19.45,0.21622
34.397,36.936,83.038,19.47,0.246
35.358,36.342,71.022,19.49,0.23543
34.922,37.089,70.0,19.51,0.24202
35.044,37.91,84.746,19.53,0.22803
34.44,37.321,98.254,19.55,0.23903
33.419,36.412,105.393,19.57,0.24389
34.408,37.303,91.136,19.59,0.25204
34.733,37.662,86.585,19.61,0.27104
34.577,38.484,85.713,19.63,0.24873
34.436,38.443,73.138,19.65,0.21368
33.712,37.721,70.0,19.67,0.24133
33.988,36.97,75.043,19.69,0.26278
34.523,36.756,82.93,19.71,0.25514
35.124,35.915,70.0,19.73,0.26445
33.901,36.89,70.0,19.75,0.24723
33.237,37.249,70.0,19.77,0.22339
32.169,37.287,70.0,19.79,0.21951
31.288,36.508,70.0,19.81,0.24095
32.099,37.16,71.93,19.83,0.20438
32.199,38.204,76.273,19.85,0.23994
32.001,37.745,74.635,19.87,0.22592
32.527,37.474,88.287,19.89,0.26679
31.175,38.558,82.877,19.91,0.25814
30.198,38.589,85.441,19.93,0.22812
30.021,38.447,98.249,19.95,0.25894
29.631,39.028,88.784,19.97,0.21666
30.168,39.333,74.006,19.99,0.21778
29.52,39.547,70.0,20.01,0.23789
28.455,38.9,71.505,20.03,0.20947
27.281,38.677,85.906,20.05,0.22744
27.592,37.883,73.866,20.07,0.2317
27.917,37.382,81.958,20.09,0.21819
27.435,36.513,70.0,20.11,0.18582
28.312,37.475,70.0,20.13,0.21485
28.213,36.712,70.0,20.15,0.19024
27.082,36.485,70.0,20.17,0.21826
26.606,36.258,83.166,20.19,0.22902
27.128,36.509,70.0,20.21,0.18143
25.952,36.148,84.482,20.23,0.20332
25.951,35.931,87.178,20.25,0.21016
26.245,36.082,78.044,20.27,0.1897
26.925,35.065,70.0,20.29,0.22101
25.88,34.165,70.551,20.31,0.19615
26.444,34.755,70.0,20.33,0.19017
25.661,34.818,77.903,20.35,0.21357
26.577,34.019,78.322,20.37,0.2251
27.55,34.954,78.012,20.39,0.17749
27.685,34.629,70.0,20.41,0.21422
26.947,34.428,70.0,20.43,0.20923
26.663,35.11,70.0,20.45,0.1662
27.484,35.633,70.0,20.47,0.18068
27.002,35.907,80.81,20.49,0.21105
26.423,34.861,70.0,20.51,0.19735
26.822,34.327,70.0,20.53,0.21562
26.038,34.834,70.0,20.55,0.20485
27.08,34.152,70.0,20.57,0.22264
27.119,34.175,70.0,20.59,0.18945
26.28,35.068,79.404,20.61,0.17537
25.281,35.958,84.65,20.63,0.20892
26.284,36.883,70.0,20.65,0.17023
26.379,37.224,71.633,20.67,0.1813
25.955,37.574,80.645,20.69,0.20399
26.357,36.532,96.996,20.71,0.19571
26.159,35.665,111.911,20.73,0.23375
25.845,36.112,109.804,20.75,0.20822
26.722,36.742,102.546,20.77,0.2426
26.386,37.217,90.877,20.79,0.21677
27.369,36.124,93.37,20.81,0.24539
28.219,35.04,88.949,20.83,0.21917
29.252,36.047,94.126,20.85,0.2314
28.777,35.833,82.41,20.87,0.20108
28.823,36.577,78.152,20.89,0.23521
27.943,37.205,70.0,20.91,0.18037
28.764,37.954,70.0,20.93,0.19002
29.79,37.044,70.0,20.95,0.2138
28.816,37.107,85.751,20.97,0.21462
27.718,36.448,94.318,20.99,0.23335
28.103,35.854,105.26,21.01,0.25631
28.686,35.976,103.712,21.03,0.21385
29.093,36.257,113.358,21.05,0.22631
28.692,37.264,114.885,21.07,0.26099
27.876,36.145,132.114,21.09,0.26583
27.781,35.659,137.519,21.11,0.27981
27.183,35.612,139.919,21.13,0.2585
26.108,36.225,131.451,21.15,0.21146
25.174,37.09,119.374,21.17,0.23893
24.337,36.717,113.289,21.19,0.18575
24.151,36.406,102.744,21.21,0.21228
24.792,37.061,97.965,21.23,0.2032
23.742,36.358,97.296,21.25,0.20524
23.85,35.294,102.669,21.27,0.21398
22.915,34.774,113.3,21.29,0.20994
24.031,34.335,109.913,21.31,0.23447
24.021,34.33,97.749,21.33,0.20707
24.12,34.768,93.641,21.35,0.17185
24.889,34.637,108.689,21.37,0.22874
24.833,34.687,105.48,21.39,0.23323
24.641,35.435,112.447,21.41,0.24537
25.133,35.721,116.873,21.43,0.2483
24.96,36.49,108.117,21.45,0.22124
24.373,37.018,115.678,21.47,0.18872
23.64,37.959,117.087,21.49,0.21823
23.622,38.09,106.617,21.51,0.22102
24.075,38.97,110.165,21.53,0.21506
24.911,38.28,112.516,21.55,0.21362
25.098,37.35,107.538,21.57,0.22651
24.464,36.681,124.393,21.59,0.24113
23.73,35.548,129.565,21.61,0.22199
24.12,34.981,132.41,21.63,0.25136
23.998,35.315,140.257,21.65,0.25381
23.383,34.417,127.188,21.67,0.19144
24.578,33.286,117.479,21.69,0.2478
24.125,32.361,106.208,21.71,0.20897
23.361,32.391,104.087,21.73,0.22468
24.082,31.775,90.251,21.75,0.19103
24.095,31.594,82.73,21.77,0.16767
25.208,32.167,70.0,21.79,0.16215
25.442,32.085,70.0,21.81,0.18884
26.216,32.549,70.0,21.83,0.2024
26.385,33.417,70.0,21.85,0.16506
26.247,33.985,70.0,21.87,0.21625
26.279,32.891,73.911,21.89,0.17566
26.866,32.261,70.0,21.91,0.22566
27.663,32.536,73.285,21.93,0.21017
28.888,32.314,74.334,21.95,0.24019
30.124,31.572,76.644,21.97,0.19624
31.455,32.124,89.346,21.99,0.2481
32.676,31.786,85.907,22.01,0.23113
32.339,31.651,101.397,22.03,0.27163
33.729,30.862,100.332,22.05,0.28402
34.691,29.906,94.806,22.07,0.27728
35.808,29.613,90.645,22.09,0.26563
35.994,29.709,95.634,22.11,0.25482
35.619,29.3,82.144,22.13,0.2344
35.862,29.828,73.416,22.15,0.24083
37.095,30.675,91.661,22.17,0.23919
36.308,29.644,108.954,22.19,0.26578
37.587,30.575,108.47,22.21,0.26145
38.646,30.721,108.159,22.23,0.2698
39.375,29.666,114.024,22.25,0.28525
39.382,29.254,108.502,22.27,0.26375
38.866,28.559,96.507,22.29,0.27841
37.952,27.679,84.963,22.31,0.28785
39.18,27.22,85.353,22.33,0.25945
40.12,27.613,78.137,22.35,0.27443
39.243,27.916,74.297,22.37,0.24697
38.378,27.344,70.0,22.39,0.2739
38.068,26.214,82.665,22.41,0.28752
37.64,25.892,87.066,22.43,0.23966
38.397,26.163,82.499,22.45,0.28743
38.035,26.606,70.126,22.47,0.25963
38.944,26.608,72.689,22.49,0.24492
38.331,27.543,70.0,22.51,0.24213
39.051,26.868,70.0,22.53,0.25273
38.956,26.011,70.0,22.55,0.25775
38.39,25.155,79.482,22.57,0.27615
37.635,25.115,87.952,22.59,0.2914
38.441,25.695,85.46,22.61,0.26838
39.627,25.106,76.063,22.63,0.2816
38.962,25.288,70.0,22.65,0.28576
38.071,26.214,70.0,22.67,0.23533
37.785,26.034,80.897,22.69,0.26554
38.603,25.685,93.537,22.71,0.25811
38.121,24.523,105.445,22.73,0.29661
37.683,23.897,100.067,22.75,0.27521
38.771,23.597,102.32,22.77,0.29584
39.162,23.16,95.031,22.79,0.25987
38.413,22.971,96.286,22.81,0.28083
37.459,22.47,96.803,22.83,0.2597
37.551,23.01,85.02,22.85,0.28256
38.234,23.356,81.004,22.87,0.2643
37.707,23.082,80.675,22.89,0.23595
36.824,23.968,81.003,22.91,0.26814
37.706,23.872,93.115,22.93,0.27792
37.951,23.573,91.754,22.95,0.28733
39.327,24.069,85.43,22.97,0.25981
40.236,23.764,95.307,22.99,0.28933
39.979,23.276,82.219,23.01,0.30157
41.197,24.179,85.342,23.03,0.28319
40.573,24.134,81.724,23.05,0.2604
40.599,24.111,91.638,23.07,0.26952
40.278,23.693,94.215,23.09,0.31382
40.502,23.968,110.222,23.11,0.32682
41.154,22.76,107.86,23.13,0.30594
41.492,23.397,119.561,23.15,0.28857
41.184,23.78,127.034,23.17,0.30379
41.986,23.697,135.54,23.19,0.32854
41.031,23.108,133.209,23.21,0.31348
41.128,22.647,136.293,23.23,0.34164
41.104,22.091,126.256,23.25,0.29295
40.706,22.132,143.618,23.27,0.31151
40.632,22.172,133.328,23.29,0.33794
41.862,22.819,126.445,23.31,0.29284
42.422,22.229,122.446,23.33,0.3038
41.5,21.493,130.915,23.35,0.32853
41.274,20.617,121.754,23.37,0.33624
40.986,21.168,117.712,23.39,0.31911
40.658,20.286,116.677,23.41,0.33403
40.885,20.775,115.406,23.43,0.3228
41.546,20.426,111.668,23.45,0.32156
42.131,20.465,99.121,23.47,0.30793
41.738,20.101,87.815,23.49,0.31744
41.325,20.0,87.657,23.51,0.25883
40.398,20.0,99.314,23.53,0.28689
39.358,20.537,104.851,23.55,0.3024
38.678,21.385,95.945,23.57,0.2593
38.678,20.348,101.286,23.59,0.28022
39.809,20.152,105.521,23.61,0.26994
40.042,20.783,94.97,23.63,0.2587
39.513,20.017,104.277,23.65,0.28961
38.512,20.994,114.174,23.67,0.31193
38.519,21.722,101.228,23.69,0.28293
37.797,21.349,99.878,23.71,0.28013
37.821,21.27,84.715,23.73,0.26182
38.72,20.111,102.138,23.75,0.29308
38.442,21.11,114.205,23.77,0.30766
37.494,20.408,102.459,23.79,0.25902
37.78,20.056,104.751,23.81,0.30152
37.266,20.953,107.382,23.83,0.29732
37.281,20.073,95.771,23.85,0.26911
37.134,20.403,84.273,23.87,0.28252
38.193,20.0,80.295,23.89,0.26896
38.851,20.0,94.346,23.91,0.26144
40.061,20.0,90.989,23.93,0.29062
40.94,21.051,77.667,23.95,0.2926
41.947,21.295,88.454,23.97,0.29177
41.64,21.509,95.058,23.99,0.2776
41.465,22.485,79.232,24.01,0.31044
41.461,21.505,70.0,24.03,0.2653
42.539,20.937,70.785,24.05,0.27981
41.544,21.261,76.878,24.07,0.3069
41.378,20.463,83.716,24.09,0.29857
40.813,20.659,72.886,24.11,0.29559
40.634,20.991,70.0,24.13,0.28322
41.553,21.574,70.0,24.15,0.2806
41.656,20.998,70.0,24.17,0.27851
41.046,20.568,74.716,24.19,0.25755
40.633,20.0,74.188,24.21,0.27411
39.605,20.0,91.133,24.23,0.30801
39.432,20.0,76.396,24.25,0.25451
38.253,20.53,70.0,24.27,0.25907
37.54,21.631,81.145,24.29,0.29051
37.642,21.52,70.0,24.31,0.25731
37.438,21.529,70.0,24.33,0.25337
37.773,22.349,70.0,24.35,0.24483
37.437,22.863,85.361,24.37,0.2512
36.343,23.824,71.053,24.39,0.23857
35.276,24.313,70.321,24.41,0.24804
35.146,23.663,71.484,24.43,0.21862
35.011,24.047,71.33,24.45,0.21631
35.306,24.442,70.0,24.47,0.22166
35.668,25.059,70.0,24.49,0.25204
35.665,24.058,70.55,24.51,0.26214
34.924,23.081,74.457,24.53,0.22572
35.384,23.17,70.0,24.55,0.25524
35.094,22.677,70.0,24.57,0.22823
36.129,23.701,75.259,24.59,0.27107
37.198,23.99,84.701,24.61,0.2669
37.106,23.628,88.331,24.63,0.25706
38.136,24.459,72.538,24.65,0.26534
37.263,24.55,70.0,24.67,0.25406
37.228,24.366,73.134,24.69,0.25542
37.028,24.01,70.0,24.71,0.26515
37.074,25.084,73.027,24.73,0.2516
37.454,24.736,70.0,24.75,0.23848
37.939,25.702,70.259,24.77,0.28081
37.694,26.811,70.0,24.79,0.22719
37.898,27.512,70.0,24.81,0.23867
37.499,26.621,70.0,24.83,0.25468
37.197,26.853,78.795,24.85,0.23124
38.14,25.992,91.754,24.87,0.28069
39.093,25.174,76.666,24.89,0.26606
40.004,24.955,90.45,24.91,0.29552
40.646,25.043,85.301,24.93,0.27589
40.299,25.062,74.867,24.95,0.25118
41.309,24.763,70.0,24.97,0.28636
41.551,24.899,70.0,24.99,0.27856
40.932,24.802,79.824,25.01,0.28468
39.617,24.607,83.636,25.03,0.2475
39.798,24.353,70.0,25.05,0.25788
39.871,25.178,75.006,25.07,0.26855
40.868,24.783,87.429,25.09,0.30832
39.673,25.186,70.0,25.11,0.2367
39.031,25.913,72.877,25.13,0.25911
38.222,26.252,71.841,25.15,0.25956
38.611,27.437,70.0,25.17,0.24846
37.319,28.429,71.968,25.19,0.23942
37.037,27.515,85.691,25.21,0.25363
37.321,28.49,76.653,25.23,0.28483
38.21,28.302,90.724,25.25,0.28044
37.072,29.205,76.331,25.27,0.26507
36.437,29.184,70.0,25.29,0.25128
36.091,30.036,70.0,25.31,0.24901
34.73,29.269,70.0,25.33,0.21645
33.576,30.21,70.0,25.35,0.21183
34.539,30.042,70.0,25.37,0.23704
33.836,29.382,70.0,25.39,0.23587
33.935,29.039,70.0,25.41,0.23208
33.754,28.763,70.0,25.43,0.2395
33.101,28.48,77.014,25.45,0.20951
32.343,29.374,77.595,25.47,0.23548
33.207,29.5,70.0,25.49,0.23983
33.408,30.612,70.0,25.51,0.25144
33.444,30.028,80.504,25.53,0.25715
33.965,29.595,74.347,25.55,0.26466
32.793,29.339,70.0,25.57,0.21432
33.763,28.845,77.885,25.59,0.21427
34.73,28.163,70.0,25.61,0.21538
35.414,28.739,70.0,25.63,0.25706
35.321,29.629,70.0,25.65,0.26064
35.578,28.853,70.0,25.67,0.23464
36.424,28.157,70.0,25.69,0.23466
35.023,27.283,70.0,25.71,0.22501
35.296,27.559,84.346,25.73,0.26519
34.92,26.628,86.887,25.75,0.2312
34.693,27.825,97.535,25.77,0.28612
33.656,27.142,80.814,25.79,0.26565
34.109,27.765,83.469,25.81,0.25703
33.928,27.667,91.735,25.83,0.27453
34.116,27.001,93.608,25.85,0.2514
34.185,26.113,79.004,25.87,0.25594
34.801,25.477,82.943,25.89,0.27026
35.711,24.795,87.561,25.91,0.26104
34.475,25.398,92.17,25.93,0.25268
33.764,24.571,102.991,25.95,0.2863
34.103,24.904,87.204,25.97,0.25262
32.9,25.986,70.0,25.99,0.25785
33.535,26.926,83.613,26.01,0.22088
33.593,26.57,70.0,26.03,0.22939
34.572,26.599,70.0,26.05,0.26081
33.442,25.955,70.0,26.07,0.21597
33.389,25.07,76.717,26.09,0.25432
32.141,24.965,88.114,26.11,0.23299
31.492,25.648,71.638,26.13,0.20901
30.187,26.428,85.864,26.15,0.25226
29.639,27.463,86.196,26.17,0.23305
29.676,28.36,73.351,26.19,0.23511
29.421,28.237,85.062,26.21,0.24809
28.93,28.315,85.584,26.23,0.22142
28.497,27.985,78.55,26.25,0.20074
29.459,28.222,70.0,26.27,0.18337
28.582,29.18,75.212,26.29,0.18287
29.158,30.4,70.0,26.31,0.22913
28.815,31.497,70.0,26.33,0.18639
27.75,30.989,70.0,26.35,0.22488
28.408,30.845,70.0,26.37,0.17456
28.492,30.813,70.0,26.39,0.18454
27.158,31.13,82.143,26.41,0.22152
27.829,31.129,70.0,26.43,0.22962
28.709,31.78,82.905,26.45,0.21854
27.81,32.769,85.716,26.47,0.22753
27.015,33.932,70.0,26.49,0.20284
27.1,34.138,76.898,26.51,0.20137
26.423,33.176,70.415,26.53,0.21332
26.879,33.611,70.0,26.55,0.17054
25.885,34.374,70.331,26.57,0.22063
26.565,33.526,70.0,26.59,0.1689
26.213,32.636,83.544,26.61,0.2065
26.446,32.816,95.959,26.63,0.19494
26.19,33.707,93.62,26.65,0.23095
